種別,分類,動画での表示名,団体/チーム名,団体ID,配信日,大会名,元動画タイトル,URL,動画配信元,動画配信元URL,動画配信元ロゴURL
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2021-09-01,【POV/2021】Spirit of Atlanta【Lead Baritone】,,https://www.youtube.com/watch?v=7s_nzYfgw98,Bryson Harris,https://www.youtube.com/channel/UCBkGti2BrOWx7xPHh6oekzw,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2023-08-12,【POV/2023】Spirit of Atlanta【contra】,,https://www.youtube.com/watch?v=D6FciHzrUQo,Ryan Dant,https://www.youtube.com/channel/UC3A5DntknO9_nWM2H55hzHg,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2024-08-12,【POV/2024】Spirit of Atlanta【Tuba】,,https://www.youtube.com/watch?v=ixVKrYPJjYk,logan ,https://www.youtube.com/channel/UC2ldVyKkmBTkT4d2Yh6aAhw,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2024-08-23,【POV/2024】Spirit of Atlanta【Lead Trumpet】,,https://www.youtube.com/watch?v=PubdP-xW9VI,Abe Keyes,https://www.youtube.com/channel/UCWPNI9plWhnjypjIs5PIeBw,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2024-08-09,【POV/2024】Spirit of Atlanta【baritone】,,https://www.youtube.com/watch?v=ALttb1u3kIE,Jake Dorris,https://www.youtube.com/channel/UCv8YhbeaZwypwbkMxmZ_QRQ,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2024-08-13,【POV/2024】Spirit of Atlanta【mellophone】,,https://www.youtube.com/watch?v=Z3b-1stl4W0,Liam Peach,https://www.youtube.com/channel/UCBcI0B_vBQ4FQCJm557VP0w,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2016-10-03,【POV/2016】Spirit of Atlanta【Baritone】,,https://www.youtube.com/watch?v=MDAwiugYFCM,JAshley64,https://www.youtube.com/channel/UCEnPxEWjhGZ6TkO1ePzw0xw,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2015-08-17,【POV/2015】Spirit of Atlanta【Drum Major】,,https://www.youtube.com/watch?v=HU82rvDM3vQ,JAshley64,https://www.youtube.com/channel/UCEnPxEWjhGZ6TkO1ePzw0xw,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2015-08-22,【POV/2015】Spirit of Atlanta【Tuba】,,https://www.youtube.com/watch?v=djpe52FMIDA,JAshley64,https://www.youtube.com/channel/UCEnPxEWjhGZ6TkO1ePzw0xw,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,2019-08-16,【POV/2019】Bluecoats【Trumpet】,,https://www.youtube.com/watch?v=RmZP0muT28Q,Jonas P,https://www.youtube.com/channel/UCklckHQEhf1YAYv-gxI8eYw,
動画,POV,The Academy,The Academy,o52772p,2015-09-29,【POV/2015】The Academy【Quad】,,https://www.youtube.com/watch?v=UApwwUtZjN8,Miles Kenobbie,https://www.youtube.com/channel/UCnCeN3bplk4mVMu5lLJg8vA,
動画,POV,The Academy,The Academy,o52772p,2016-08-17,【POV/2016】The Academy【Drum Major】,,https://www.youtube.com/watch?v=_JUg5FsiICw,Jacob Lythgoe,https://www.youtube.com/channel/UCwBc5w9etVSdqtCwgFGyy5A,
動画,POV,The Academy,The Academy,o52772p,2016-08-16,【POV/2016】The Academy【Trumpet】,,https://www.youtube.com/watch?v=72KEbIibueo,Jacob Lythgoe,https://www.youtube.com/channel/UCwBc5w9etVSdqtCwgFGyy5A,
動画,POV,The Academy,The Academy,o52772p,2019-08-14,【POV/2019】The Academy【Drum Major】,,https://www.youtube.com/watch?v=38oaG2HVP1E,Benjamin Cervantes,https://www.youtube.com/channel/UCJySjvyr3wRfLF0z3wnaoxg,
動画,POV,The Academy,The Academy,o52772p,2019-08-18,【POV/2019】The Academy【EUPHONIUM】,,https://www.youtube.com/watch?v=qBffxHRjiDU,Dylan Barnum,https://www.youtube.com/channel/UCqHQr5ljC_wl2Qh-m1Zv5DA,
動画,POV,The Academy,The Academy,o52772p,2021-09-13,【POV/2021】The Academy【Flugel】,,https://www.youtube.com/watch?v=AFoH9MCTZmg,Henry G,https://www.youtube.com/channel/UCr6_Ho--N47CH_PPx_gjhHQ,
動画,POV,The Academy,The Academy,o52772p,2022-08-16,【POV/2022】The Academy【Quad】,,https://www.youtube.com/watch?v=x8rmr7EwxxY,Surya Kaniyur,https://www.youtube.com/channel/UCNc7wC3XyEvqWSF5FpLaj8g,
動画,POV,The Academy,The Academy,o52772p,2023-08-04,【POV/2023】The Academy【Vibe】,,https://www.youtube.com/watch?v=QRTeRBuUyPU,ColvinMusic,https://www.youtube.com/channel/UCesone5uUZcM7dQ7qIcnZxQ,
動画,POV,The Academy,The Academy,o52772p,2023-09-09,【POV/2023】The Academy【Marimba】,,https://www.youtube.com/watch?v=plEc8AFvnEU,Kyler Bjugan,https://www.youtube.com/channel/UCecgjRiofebi7Jyxt_eNuKA,
動画,POV,The Academy,The Academy,o52772p,2023-08-10,【POV/2023】The Academy【Vibe】,,https://www.youtube.com/watch?v=TySZoKypgBA,ColvinMusic,https://www.youtube.com/channel/UCesone5uUZcM7dQ7qIcnZxQ,
動画,POV,The Academy,The Academy,o52772p,2024-08-21,【POV/2024】The Academy【3rd Trumpet】,,https://www.youtube.com/watch?v=9PVR1ChdRy8,faedez,https://www.youtube.com/channel/UCq6qSAaMDI9f5VqUHJ7ubjw,
動画,POV,The Academy,The Academy,o52772p,2024-08-22,【POV/2024】The Academy【Marimba】,,https://www.youtube.com/watch?v=oivcaIiPanM,Kyler Bjugan,https://www.youtube.com/channel/UCecgjRiofebi7Jyxt_eNuKA,
動画,POV,The Academy,The Academy,o52772p,2024-08-10,【POV/2024】The Academy【Marimba】,,https://www.youtube.com/watch?v=3I8rxXIdez0,ColvinMusic,https://www.youtube.com/channel/UCesone5uUZcM7dQ7qIcnZxQ,
動画,POV,The Academy,The Academy,o52772p,2017-08-16,【POV/2017】The Academy【Tuba】,,https://www.youtube.com/watch?v=Febbwu_Fo8o,Bobby Doherty,https://www.youtube.com/channel/UCPvgO5b4IzYO5c_gqQeJQiA,
動画,POV,The Academy,The Academy,o52772p,2017-08-17,【POV/2017】The Academy【Tuba】,,https://www.youtube.com/watch?v=DNPnuXgPt6A,Bobby Doherty,https://www.youtube.com/channel/UCPvgO5b4IzYO5c_gqQeJQiA,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,2019-10-27,【POV/2019】Bluecoats【Lead Mellophone】,,https://www.youtube.com/watch?v=iAXUJlRE8DI,Kazushi Matsumoto,https://www.youtube.com/channel/UCHpshk0o4aSAP98wQPMxg2Q,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,2022-08-15,【POV/2022】Blue Devils【Euphonium】,,https://www.youtube.com/watch?v=vgzyynjPRF0,The Blue Devils,https://www.youtube.com/channel/UCpUydVbnl4QvMxxeSk87vrg,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,2022-08-15,【POV/2022】Blue Devils【Trumpet】,,https://www.youtube.com/watch?v=0IYxuVXcDag,The Blue Devils,https://www.youtube.com/channel/UCpUydVbnl4QvMxxeSk87vrg,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,2023-08-14,【POV/2023】Blue Devils【Trumpet】,,https://www.youtube.com/watch?v=CWafeqKjB44,Haruki Floor,https://www.youtube.com/channel/UCQ9WQg-wh4OTGMCpmGERP6g,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,2024-08-08,【POV/2024】Blue Devils【Marimba】,,https://www.youtube.com/watch?v=AEve18jKlNU,The Blue Devils,https://www.youtube.com/channel/UCpUydVbnl4QvMxxeSk87vrg,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,2024-08-07,【POV/2024】Blue Devils【Snare】,,https://www.youtube.com/watch?v=rDNLa1i5jGA,The Blue Devils,https://www.youtube.com/channel/UCpUydVbnl4QvMxxeSk87vrg,
動画,POV,Cadets,Cadets,o5i3t4q,2018-08-15,【POV/2018】Cadets【Baritone】,,https://www.youtube.com/watch?v=1mJvOeN_BCw,Mason Hicks,https://www.youtube.com/channel/UCL7rH8bH9D1XLBHbVuv3-vg,
動画,POV,Cadets,Cadets,o5i3t4q,2018-08-13,【POV/2018】Cadets【Lead Baritone】,,https://www.youtube.com/watch?v=P-csEorbkik,Mason Hicks,https://www.youtube.com/channel/UCL7rH8bH9D1XLBHbVuv3-vg,
動画,POV,Cadets,Cadets,o5i3t4q,2022-08-20,【POV/2022】Cadets【Lead Baritone】,,https://www.youtube.com/watch?v=a43AkCIDZrE,Amy Hott,https://www.youtube.com/channel/UCXRQHhc1Uw3qQ6CDjWN2GIA,
動画,POV,Cadets,Cadets,o5i3t4q,2022-08-19,【POV/2022】Cadets【colorguard】,,https://www.youtube.com/watch?v=J3ZHhzhClB8,Tucker,https://www.youtube.com/channel/UCbQH8hMZvL5g2Wmir8LC99w,
動画,POV,Cadets,Cadets,o5i3t4q,2022-08-15,【POV/2022】Cadets【Screamer】,,https://www.youtube.com/watch?v=uwoXXU-aXbg,Tucker,https://www.youtube.com/channel/UCbQH8hMZvL5g2Wmir8LC99w,
動画,POV,Cadets,Cadets,o5i3t4q,2022-08-18,【POV/2022】Cadets【Tuba】,,https://www.youtube.com/watch?v=r_OZi2mt3-Y,Tucker,https://www.youtube.com/channel/UCbQH8hMZvL5g2Wmir8LC99w,
動画,POV,Cadets,Cadets,o5i3t4q,2022-08-18,【POV/2022】Cadets【snare】,,https://www.youtube.com/watch?v=F9T77tn2FbU,Vic Firth Marching,https://www.youtube.com/channel/UCCq9eCicq8HmD80vSyIbp8w,
動画,POV,Cadets,Cadets,o5i3t4q,2023-08-12,【POV/2023】Cadets【Quad】,,https://www.youtube.com/watch?v=wAwaLYE59Vo,Frank De Leon,https://www.youtube.com/channel/UCLAFgbwUo1tJc7Kh0g1K-tA,
動画,POV,Cadets,Cadets,o5i3t4q,2023-10-16,【POV/2023】Cadets【Timpani】,,https://www.youtube.com/watch?v=a8-G-ldOGRo,Noah Burgess,https://www.youtube.com/channel/UCXbWprFit_dgKhnVSF9mm2w,
動画,POV,Cadets,Cadets,o5i3t4q,2026-02-04,【POV/2023】Cadets【Timpani】,,https://www.youtube.com/watch?v=6X-sJjNbnMM,Noah Burgess,https://www.youtube.com/channel/UCXbWprFit_dgKhnVSF9mm2w,
動画,POV,Cadets,Cadets,o5i3t4q,2016-08-17,【POV/2016】Cadets【POV】,,https://www.youtube.com/watch?v=501u3lEREN4,AJ Knotts,https://www.youtube.com/channel/UC3qjphjMP07k5noZXr1uw-w,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2021-08-27,【POV/2021】The Cavaliers【Lead Trumpet】,,https://www.youtube.com/watch?v=CV5p3Q0xkPY,Adam Elmur,https://www.youtube.com/channel/UCy5qHcMspN93J6mcxeT3-iQ,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2021-08-19,【POV/2021】The Cavaliers【Tuba】,,https://www.youtube.com/watch?v=nPbI57lHDFk,MASA,https://www.youtube.com/channel/UC-wisuW0d658zuOOgpRx48w,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2022-08-20,【POV/2022】The Cavaliers【Trumpet】,,https://www.youtube.com/watch?v=90AO6QU7508,Haruki Floor,https://www.youtube.com/channel/UCQ9WQg-wh4OTGMCpmGERP6g,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2023-01-05,【POV/2022】The Cavaliers【Lead Mellophone】,,https://www.youtube.com/watch?v=rmueYHdROp8,Atsutarow5515,https://www.youtube.com/channel/UCsNZUD9_dh9euDpznAcxj_Q,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2023-08-15,【POV/2023】The Cavaliers【Lead Trumpet】,,https://www.youtube.com/watch?v=gzNrPfDg7zQ,Curzy,https://www.youtube.com/channel/UCnNfOpkBFgU_uQhe9hmjuIg,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2023-08-16,【POV/2023】The Cavaliers【Lead Trumpet】,,https://www.youtube.com/watch?v=dRBi6fwp-JE,Curzy,https://www.youtube.com/channel/UCnNfOpkBFgU_uQhe9hmjuIg,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2023-12-03,【POV/2023】The Cavaliers【3rd Trumpet】,,https://www.youtube.com/watch?v=-kwbH18csbA,Peaty,https://www.youtube.com/channel/UC0JLRs9a8GvqDRXdvxALFOw,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2023-09-21,【POV/2023】The Cavaliers【Color guard】,,https://www.youtube.com/watch?v=0f3DhmRjl84,Sean Hernandez,https://www.youtube.com/channel/UClcF4IHD6zDIrIiqZRdszQg,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2024-08-13,【POV/2024】The Cavaliers【Lead Trumpet】,,https://www.youtube.com/watch?v=YPbGG9tV-ZI,Curzy,https://www.youtube.com/channel/UCnNfOpkBFgU_uQhe9hmjuIg,
動画,POV,Madison Scouts,Madison Scouts,o1y49u8i,2018-08-17,【POV/2018】Madison Scouts【POV】,,https://www.youtube.com/watch?v=9TFWntVm584,SageBalloon7125,https://www.youtube.com/channel/UCZ6iDImk7BmYNFiG7Hg2p4w,
動画,POV,Troopers,Troopers,of59uo4,2018-08-28,【POV/2018】Troopers【Tuba】,,https://www.youtube.com/watch?v=EmdPOCD3Guc,Alec Bensema,https://www.youtube.com/channel/UCxdqBI_fiYgbdzVZUHUxxUg,
動画,POV,Troopers,Troopers,of59uo4,2019-01-02,【POV/2018】Troopers【contra】,,https://www.youtube.com/watch?v=zyDLa6q7xDY,Will Peters,https://www.youtube.com/channel/UCrXFTwTxpCYMWE-cebSTRLA,
動画,POV,Troopers,Troopers,of59uo4,2021-09-02,【POV/2021】Troopers【Contra】,,https://www.youtube.com/watch?v=W0bjH2OUNkk,engineerisdead1,https://www.youtube.com/channel/UCfYqzfpBX1VH9tZXpQs-gzA,
動画,POV,Troopers,Troopers,of59uo4,2021-08-21,【POV/2021】Troopers【LEAD TRUMPET】,,https://www.youtube.com/watch?v=0mrc9WvvstQ,Gavin Alexander,https://www.youtube.com/channel/UCTuOc-OrxQcf5slt_lILNNQ,
動画,POV,Troopers,Troopers,of59uo4,2022-09-24,【POV/2022】Troopers【Timpani】,,https://www.youtube.com/watch?v=CRsHHQztPqI,Richard Lewis,https://www.youtube.com/channel/UCbIa-SP40SMtjUqM32Pswjw,
動画,POV,Troopers,Troopers,of59uo4,2023-01-09,【POV/2022】Troopers【Tuba】,,https://www.youtube.com/watch?v=ioxGHHYH0mk,Justin Kachele,https://www.youtube.com/channel/UC1JcBaSfpTr3qcZ4L7uaZfg,
動画,POV,Troopers,Troopers,of59uo4,2022-09-04,【POV/2022】Troopers【Contra】,,https://www.youtube.com/watch?v=qP9sOKLkp_w,engineerisdead1,https://www.youtube.com/channel/UCfYqzfpBX1VH9tZXpQs-gzA,
動画,POV,Troopers,Troopers,of59uo4,2022-08-23,【POV/2022】Troopers【Lead Baritone】,,https://www.youtube.com/watch?v=8k_9rj3jGO4,William Schilling,https://www.youtube.com/channel/UCQeHYBYewt3fsS16W24Y3NQ,
動画,POV,Troopers,Troopers,of59uo4,2022-08-15,【POV/2022】Troopers【Quad】,,https://www.youtube.com/watch?v=3PmzMwdq3AY,Logan Scott,https://www.youtube.com/channel/UCAdOXRerYfMBqUpX_3X1NyA,
動画,POV,Troopers,Troopers,of59uo4,2022-09-05,【POV/2022】Troopers【Trumpet】,,https://www.youtube.com/watch?v=os5GGZ3flQE,Matt,https://www.youtube.com/channel/UCgVhnXQWEqiGEu3pRT0qm-g,
動画,POV,Troopers,Troopers,of59uo4,2022-09-19,【POV/2022】Troopers【Tuba】,,https://www.youtube.com/watch?v=mWiUqgW32fI,Benjamin Groover,https://www.youtube.com/channel/UCnDCHx0GypKz4FlltHncbrA,
動画,POV,Troopers,Troopers,of59uo4,2023-11-23,【POV/2023】Troopers【Timpani】,,https://www.youtube.com/watch?v=BaiGq0JA_Mk,Devin Brown,https://www.youtube.com/channel/UCL54nj_5z-ZL7sLmoMJljQQ,
動画,POV,Troopers,Troopers,of59uo4,2023-08-22,【POV/2023】Troopers【1st Trumpet】,,https://www.youtube.com/watch?v=NmyELDoSQ6I,Matt,https://www.youtube.com/channel/UCgVhnXQWEqiGEu3pRT0qm-g,
動画,POV,Troopers,Troopers,of59uo4,2023-08-13,【POV/2023】Troopers【Center Quad】,,https://www.youtube.com/watch?v=UDjzbegx6FU,Caleb Yurasek,https://www.youtube.com/channel/UC3W_ObKmCDllcw6PsCx-VPA,
動画,POV,Troopers,Troopers,of59uo4,2023-08-28,【POV/2023】Troopers【Contra】,,https://www.youtube.com/watch?v=mt0dwStzS2s,Alex Mead,https://www.youtube.com/channel/UCssvj8hobzD7fRZ0o-PdUgA,
動画,POV,Troopers,Troopers,of59uo4,2023-08-22,【POV/2023】Troopers【Lead Euphonium】,,https://www.youtube.com/watch?v=MLSb6AnUS3Q,Ryan Bridges,https://www.youtube.com/channel/UCD4ykPMsSFPAt5JYQApoXnA,
動画,POV,Troopers,Troopers,of59uo4,2024-04-23,【POV/2023】Troopers【Lead Mello】,,https://www.youtube.com/watch?v=-rLElB3PgWA,Gaia Taylor,https://www.youtube.com/channel/UCFZpIXnJ97_fWxFzQtLg8Yg,
動画,POV,Troopers,Troopers,of59uo4,2023-08-06,【POV/2023】Troopers【Color Guard】,,https://www.youtube.com/watch?v=b633sBxemU4,Ella Gienapp,https://www.youtube.com/channel/UCEXo6hl_MeVYmCzODT8-odQ,
動画,POV,Troopers,Troopers,of59uo4,2023-10-12,【POV/2023】Troopers【Vibraphone】,,https://www.youtube.com/watch?v=eO4K3ANK9kI,Nicolas Fryar,https://www.youtube.com/channel/UCkfLWx6Ep-jUtoW4LHcn7Fg,
動画,POV,Troopers,Troopers,of59uo4,2024-08-08,【POV/2024】Troopers【Lead Trumpet】,,https://www.youtube.com/watch?v=bK_Q2RbHhFg,Ben Carpowich,https://www.youtube.com/channel/UCTLGSDeofCpldPYwibF04Qw,
動画,POV,Troopers,Troopers,of59uo4,2015-08-18,【POV/2015】Troopers【Drum Major】,,https://www.youtube.com/watch?v=XSztIj76F70,E O,https://www.youtube.com/channel/UC9Mc6wVkMXUYPpc0Pi64Wcw,
動画,POV,Troopers,Troopers,of59uo4,2023-08-20,【POV/2023】Troopers【POV】,,https://www.youtube.com/watch?v=Int7ZeY5ma8,Tyler Raiman,https://www.youtube.com/channel/UC9fpelT02q0tnNTA6sT26mA,
動画,POV,Troopers,Troopers,of59uo4,2018-08-28,【POV/2018】Troopers【Tuba】,,https://www.youtube.com/watch?v=uWbdEKqDb5s,Alec Bensema,https://www.youtube.com/channel/UCxdqBI_fiYgbdzVZUHUxxUg,
動画,POV,Troopers,Troopers,of59uo4,2026-01-14,【POV/2026】Troopers【Tuba】,,https://www.youtube.com/watch?v=mtH1JWGBA0I,Riley Bryant,https://www.youtube.com/channel/UCgANkJsEtKpGOtk1vfIANYw,
動画,POV,Music City,Music City,o1x2imfa,2024-10-12,【POV/2024】Music City【Euphonium】,,https://www.youtube.com/watch?v=PW62t7W2Ca8,Frank White (Fiinkk),https://www.youtube.com/channel/UCNEHj6BZ2K5hIA8AhqgriSg,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,2023-08-15,【POV/2023】Blue Knights【Euphonium】,,https://www.youtube.com/watch?v=_zml8DtQwmg,Hayden T. Wimmer,https://www.youtube.com/channel/UCOWreZmoI4mRM71o2_JrWsg,
動画,POV,Carolina Crown,Carolina Crown,o46167m,2013-12-23,【POV/2013】Carolina Crown【euphonium】,,https://www.youtube.com/watch?v=pJEy6z9XFqA,William Young,https://www.youtube.com/channel/UCWdt_IerN829ONu29RShdow,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,2023-10-13,【POV/2023】Blue Knights【colorguard】,,https://www.youtube.com/watch?v=iOFPAz7ZGI0,Emiliano Ogaz,https://www.youtube.com/channel/UC4Z-Wi9ZG6F3xYbfc3bYiag,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,2023-09-10,【POV/2023】Jersey Surf【lead bari】,,https://www.youtube.com/watch?v=qGty-sJTtFA,ari,https://www.youtube.com/channel/UCaUPLjKWwWjJWEicXiOeOFA,
動画,POV,Seattle Cascades,Seattle Cascades,o189hb5z,2019-03-22,【POV/2018】Seattle Cascades【POV】,,https://www.youtube.com/watch?v=3kNn6FXoXiw,Ella,https://www.youtube.com/channel/UCveCfMi-vcQ9IK-LNKJJe-Q,
動画,POV,Seattle Cascades,Seattle Cascades,o189hb5z,2023-12-27,【POV/2023】Seattle Cascades【bass 2】,,https://www.youtube.com/watch?v=9zYh2m-Uao8,Joe Jafek,https://www.youtube.com/channel/UC5lvWsMsHQ5KrJmjabr_3Xw,
動画,POV,Seattle Cascades,Seattle Cascades,o189hb5z,2023-08-17,【POV/2023】Seattle Cascades【POV】,,https://www.youtube.com/watch?v=SbXGNarDXrs,Joe Jafek,https://www.youtube.com/channel/UC5lvWsMsHQ5KrJmjabr_3Xw,
動画,POV,Troopers,Troopers,of59uo4,2020-03-08,【POV/2017】Troopers【Lead Trumpet】,,https://www.youtube.com/watch?v=7XyXHYiirXc,けけけ,https://www.youtube.com/channel/UCrQNZUH9oXy8QpOLnF8-q8A,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,2014-12-18,【POV/2014】Bluecoats「TILT」【Trumpet】,,https://www.youtube.com/watch?v=HZ8MZuWOQKo,Ben Gunnarson,https://www.youtube.com/channel/UCEn_pEc_UYewmIwGV9a520Q,
動画,POV,Jersey Surf,Jersey Surf,otlu7yk,2013-09-18,【POV/2013】Jersey Surf【Euphonium】,,https://www.youtube.com/watch?v=I5R96PyA3x4,Kuhnsie27,https://www.youtube.com/channel/UC4J1E9vYhPOxtYqnw1oSz4A,
動画,POV,The Cavaliers,The Cavaliers,oxp0fql,2013-09-05,【POV/2013】The Cavaliers【Trumpet】,,https://www.youtube.com/watch?v=06KQmlH22pY,Kinser Hennessee,,
動画,POV,Blue Devils,Blue Devils,o1gyjvgf,2014-08-13,【POV/2014】Blue Devils【Euphonium Soloist】,,https://www.youtube.com/watch?v=3YRxG0pGKkw,Dylan Martin,,
動画,POV,Blue Stars,Blue Stars,oer86qt,2014-08-13,【POV/2014】Blue Stars【Snare】,,https://www.youtube.com/watch?v=3YdvHL_1ZvQ,Travis Newland,,
動画,POV,Madison Scouts,Madison Scouts,o1y49u8i,2015-03-01,【POV/2014】Madison Scouts【1st Baritone】,,https://www.youtube.com/watch?v=C8fqaWHmcak,Kuhnsie27,,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,2014-03-24,【POV/2013】Blue Knights【Tuba】,,https://www.youtube.com/watch?v=DoZM3_gTRa0,Let's Play Losers,,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,2016-02-03,【POV/2013】Blue Knights【Tuba】,,https://www.youtube.com/watch?v=IkilpNWvtoM,SammyEA,,
動画,POV,Spirit of Atlanta,Spirit of Atlanta,o16btm95,2014-08-11,【POV/2014】Spirit of Atlanta【Drumset】,,https://www.youtube.com/watch?v=KCQynM-sIoY,Casey McCrea,,
動画,POV,Phantom Regiment,Phantom Regiment,odxsqnq,2014-09-16,【POV/2014】Phantom Regiment【Contra／Finals Week】,,https://www.youtube.com/watch?v=KCbhE4LZCQk,Justin Rohrig,,
動画,POV,Boston Crusaders,Boston Crusaders,o19kp8xp,2018-07-31,【POV/2014】Boston Crusaders「Animal Farm」【Euphonium】,,https://www.youtube.com/watch?v=Oc6KoFTlljw,Kevin Clancy,,
動画,POV,Bluecoats,Bluecoats,o1nysy0o,2014-08-31,【POV/2014】Bluecoats「TILT」【Tuba】,,https://www.youtube.com/watch?v=PZEW6kOHBLM,Ryan Stella,,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,2014-11-03,【POV/2014】Blue Knights【Lead Trumpet】,,https://www.youtube.com/watch?v=SCiPXP0EkS0,Tyler Glover,,
動画,POV,Santa Clara Vanguard,Santa Clara Vanguard,o7if6wk,2013-09-18,【POV/2013】Santa Clara Vanguard【Euphonium】,,https://www.youtube.com/watch?v=SwAglhzdaKg,Cooper Carlson,,
動画,POV,Santa Clara Vanguard,Santa Clara Vanguard,o7if6wk,2013-09-18,【POV/2013】Santa Clara Vanguard【Contra】,,https://www.youtube.com/watch?v=U-BF9H1skrs,Robert Blake,,
動画,POV,Cadets2,Cadets2,ohy1q54,2014-09-03,【POV/2014】Cadets2【Baritone】,,https://www.youtube.com/watch?v=Y1xv8MGXFd8,maryanntheonlyu,,
動画,POV,Cadets2,Cadets2,ohy1q54,2014-10-03,【POV/2014】Cadets2【Cymbal】,,https://www.youtube.com/watch?v=Y7eGCcBY8pk,Jennifer Huang,,
動画,POV,Blue Knights,Blue Knights,o1pa2gye,2014-10-16,【POV/2014】Blue Knights「That One Second」【Tuba】,,https://www.youtube.com/watch?v=_U3rO02bnGQ,SammyEA,,
動画,POV,River City Rhythm,River City Rhythm,o1etixpn,2013-04-15,【POV/2013】River City Rhythm【Snare】,,https://www.youtube.com/watch?v=a8M-2-KEVQw,Jordayn Spike,,
動画,POV,Madison Scouts,Madison Scouts,o1y49u8i,2015-03-01,【POV/2014】Madison Scouts【2nd Baritone】,,https://www.youtube.com/watch?v=aqfVuTZN7pM,Kuhnsie27,,
動画,POV,Seattle Cascades,Seattle Cascades,o189hb5z,2013-08-26,【POV/2013】Seattle Cascades【Cymbal】,,https://www.youtube.com/watch?v=d2MYVwfZeCI,dancingmonkey1,,
動画,POV,Seattle Cascades,Seattle Cascades,o189hb5z,2013-10-03,【POV/2013】Seattle Cascades【Drum Major】,,https://www.youtube.com/watch?v=fA_jT0XRUws,dancingmonkey1,,
動画,POV,Madison Scouts,Madison Scouts,o1y49u8i,2014-08-29,【POV/2014】Madison Scouts「Time Trip」【Mellophone】,,https://www.youtube.com/watch?v=g78-J2lcsqk,Michael Thompson,,
動画,POV,Santa Clara Vanguard,Santa Clara Vanguard,o7if6wk,2017-05-08,【POV/2013】Santa Clara Vanguard【Mellophone Soloist】,,https://www.youtube.com/watch?v=ibtnCvVmsUI,Ben Carroll,,
動画,POV,Oregon Crusaders,Oregon Crusaders,oqjezr0,2013-12-04,【POV/2013】Oregon Crusaders【Cymbal】,,https://www.youtube.com/watch?v=mySZQhr1omc,Erik Lindquist,,
