種別,分類,動画での表示名,団体/チーム名,団体ID,配信日,大会名,URL,動画配信元,動画配信元URL,動画配信元ロゴURL
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team B,TMB team B,ojdwxee,2022-05-21,2022スリークロス横浜 FINAL｜TMB team B,https://www.youtube.com/watch?v=HT79XWqKV7M,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team カラーガード,TMB team カラーガード,o1gjr3bb,2022-05-21,2022スリークロス横浜 FINAL｜TMB team カラーガード,https://www.youtube.com/watch?v=GxGK4nvMLJg,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team 愛が生まれたにちようび,TMB team 愛が生まれたにちようび,orozgue,2022-05-21,2022スリークロス横浜 FINAL｜TMB team 愛が生まれたにちようび,https://www.youtube.com/watch?v=AJLaHWhe84Y,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜R0x!e,R0x!e,o1thz7qo,2022-05-21,2022スリークロス横浜 FINAL｜R0x!e,https://www.youtube.com/watch?v=6v0wjF1LbTk,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜橋本 希愛,橋本 希愛,oei52wo,2022-05-21,2022スリークロス横浜 FINAL｜橋本 希愛,https://www.youtube.com/watch?v=0RZDfEC5gTo,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 ｜after movie,,,2022-05-15,2022スリークロス横浜 ｜after movie,https://www.youtube.com/watch?v=uphgUEiXyUQ,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team 3しまい「玉手箱」THE MOST ATTRACTIVE SHOW,TMB team 3しまい,o18qik7c,2022-05-14,2022スリークロス横浜 FINAL｜TMB team 3しまい「玉手箱」THE MOST ATTRACTIVE SHOW,https://www.youtube.com/watch?v=n6XK2w6Ea-0,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜井上 こすず「しわあわせ」Winners Show,井上 こすず,o1nnz60x,2022-05-13,2022スリークロス横浜 FINAL｜井上 こすず「しわあわせ」Winners Show,https://www.youtube.com/watch?v=q9r9VAxIWOM,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,音声カット,,,2022-05-13,2022スリークロス横浜 FINAL｜C the.「糸」【音声カット】 Winners Show,https://www.youtube.com/watch?v=gXAhFRgKgvE,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜Brother Beats w/UB「マジストラル狂詩曲」,Brother Beats w/UB,oc61jg,2022-05-12,2022スリークロス横浜 FINAL｜Brother Beats w/UB「マジストラル狂詩曲」,https://www.youtube.com/watch?v=zT77CZXCkzU,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Brother Beats w/UB｜Div.2 / D&P,Brother Beats w/UB,oc61jg,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=9967s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,橋本 希愛｜Div.3 / CG,橋本 希愛,oei52wo,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=975s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,C the.｜Div.2 / CG,C the.,oj66y88,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=9597s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team 3しまい｜Div.3 / D&P,TMB team 3しまい,o18qik7c,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=9342s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,井上 こすず｜Div.3 / CG,井上 こすず,o1nnz60x,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=9080s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team Union is strength｜Div.3 / Winds,TMB team Union is strength,oxbawfe,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=715s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,Brother Beats w/UB｜Div.2 / D&P,Brother Beats w/UB,oc61jg,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=5950s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team カラーガード｜Div.2 / CG,TMB team カラーガード,o1gjr3bb,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=5582s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,C the.｜Div.2 / CG,C the.,oj66y88,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=5257s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team 愛が生まれたにちようび｜Div.2 / Winds,TMB team 愛が生まれたにちようび,orozgue,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=5014s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team 白谷一家｜Div.2 / Winds,TMB team 白谷一家,o19ws142,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=4760s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team A｜Div.2 / Winds,TMB team A,oj3xbpf,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=4340s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team B｜Div.2 / Winds,TMB team B,ojdwxee,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=4029s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team ラッパ戦士｜Div.3 / Winds,TMB team ラッパ戦士,on1cr1g,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=370s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,TMB team 3しまい｜Div.3 / D&P,TMB team 3しまい,o18qik7c,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=2584s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,R0x!e｜Div.3 / CG,R0x!e,o1thz7qo,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=2259s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,忘羨（ワン シエン）｜Div.3 / CG,忘羨（ワン シエン）,oyniif9,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=1868s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,井上 こすず｜Div.3 / CG,井上 こすず,o1nnz60x,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=1520s,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプター）,スリークロスチーム,小林 瑞季｜Div.3 / CG,小林 瑞季,oc01bet,2022-05-07,【横浜FINAL】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 横浜 FINAL｜2022/5/7,https://www.youtube.com/watch?v=wqi2K2vS3tU&t=1205s,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス東北｜SENDAI SVTeens「Shining One」,SENDAI SVTeens,ovavguy,2022-05-05,2022 スリークロス東北｜SENDAI SVTeens「Shining One」,https://www.youtube.com/watch?v=z08RTn5fmbA,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022スリークロス東北｜SENDAI SVPercussion,SENDAI SVPercussion,o1r4xnr0,2022-05-05,2022スリークロス東北｜SENDAI SVPercussion,https://www.youtube.com/watch?v=GLzrP_chBDs,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス東北｜SENDAI QUINT「Origin」,SENDAI QUINT,o5wb2f,2022-05-05,2022 スリークロス東北｜SENDAI QUINT「Origin」,https://www.youtube.com/watch?v=2zrxpvEJvN4,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス東北｜2022/4/30チームわだ「COVID - 19」 Winners Show,チームわだ,offgjg0,2022-05-04,2022 スリークロス東北｜2022/4/30チームわだ「COVID - 19」 Winners Show,https://www.youtube.com/watch?v=rxSmQ6fHMZw,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス東北｜旅人やんまん「やんまんアドベンチャー」,旅人やんまん,o1wgj5d5,2022-05-04,2022 スリークロス東北｜旅人やんまん「やんまんアドベンチャー」,https://www.youtube.com/watch?v=RxixyrXj_ps,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス東北｜DER GLANZ「Follow your heart」審査員特別賞,DER GLANZ,o7i5jml,2022-05-04,2022 スリークロス東北｜DER GLANZ「Follow your heart」審査員特別賞,https://www.youtube.com/watch?v=9qXKVrREaHc,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022MIX3/スリークロス CM,,,2022-05-04,2022MIX3/スリークロス CM,https://www.youtube.com/watch?v=0nSATSnUfIc,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス東北｜SVCG「The Voice of Heart」 Winners Show,SVCG,obzw4bz,2022-05-02,2022 スリークロス東北｜SVCG「The Voice of Heart」 Winners Show,https://www.youtube.com/watch?v=7QMAhMVnldI,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプターなし）,スリークロスチーム,(チャプター未設定),,,2022-04-30,【東北仙台】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 東北仙台｜2022/4/30,https://www.youtube.com/watch?v=8oNg84EB6iI,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関西奈良｜NARAGAKU Color Guard Div.2 / CG / 2st Place,NARAGAKU Color Guard,ozz2vjy,2022-04-29,2022 スリークロス関西奈良｜NARAGAKU Color Guard Div.2 / CG / 2st Place,https://www.youtube.com/watch?v=Dg5h_N3v0l4,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関西奈良｜NARAGAKU Marching Band ｜Guest Performance,NARAGAKU Marching Band,os4jm34,2022-04-28,2022 スリークロス関西奈良｜NARAGAKU Marching Band ｜Guest Performance,https://www.youtube.com/watch?v=w9N20kXKc5I,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関西奈良｜大城彩苗「燦燦」Div.3 / Winds / 2st Place,大城彩苗,ohlm211,2022-04-28,2022 スリークロス関西奈良｜大城彩苗「燦燦」Div.3 / Winds / 2st Place,https://www.youtube.com/watch?v=an6phqel-WE,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関西奈良｜猪口将吾「Romantica」Div.3 / D&P / 1st Place,猪口将吾,oltyimn,2022-04-28,2022 スリークロス関西奈良｜猪口将吾「Romantica」Div.3 / D&P / 1st Place,https://www.youtube.com/watch?v=Hu6FlKKVAA4,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関西奈良｜NARAGAKU Percussion Ensemble「Emotionless」Div.1 / D&P / 1st Place,NARAGAKU Percussion Ensemble,o10i9tys,2022-04-28,2022 スリークロス関西奈良｜NARAGAKU Percussion Ensemble「Emotionless」Div.1 / D&P / 1st Place,https://www.youtube.com/watch?v=GzTcp458gDQ,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,after movie｜2022 スリークロス関西奈良 2022/4/23,,,2022-04-27,after movie｜2022 スリークロス関西奈良 2022/4/23,https://www.youtube.com/watch?v=RJXBGeu8Gao,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関西奈良｜HOT KINGS「革命」｜Div.2 / CG / 1st Place / 審査員特別賞,HOT KINGS,o1bwtc1f,2022-04-25,2022 スリークロス関西奈良｜HOT KINGS「革命」｜Div.2 / CG / 1st Place / 審査員特別賞,https://www.youtube.com/watch?v=jo8RGjbFV60,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス九州｜2022/4/10大牟田高等学校吹奏楽部D&P｜組曲「 」Div.2 / D&P / 1st Place,大牟田高等学校吹奏楽部D&P,ochn9g9,2022-04-24,2022 スリークロス九州｜2022/4/10大牟田高等学校吹奏楽部D&P｜組曲「 」Div.2 / D&P / 1st Place,https://www.youtube.com/watch?v=vV7PZehLeKI,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス九州｜PLAYBACK THE DREAMS「春風秋霜」｜Div.3 / CG / 1st Place,PLAYBACK THE DREAMS,o1snm99m,2022-04-24,2022 スリークロス九州｜PLAYBACK THE DREAMS「春風秋霜」｜Div.3 / CG / 1st Place,https://www.youtube.com/watch?v=ucqg3JwaZJA,マーチング祭,https://www.youtube.com/@marching-matsuri,
ライブ（チャプターなし）,スリークロスチーム,(チャプター未設定),,,2022-04-23,【関西奈良】2022 MIX3™️ ALL JAPAN CHAMPIONSHIPS 関西奈良｜2022/4/23,https://www.youtube.com/watch?v=OHkf75Bl5Nw,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,大牟田高等学校吹奏楽部 カラーガード,大牟田高等学校吹奏楽部 カラーガード,o1hvdm38,2022-04-20,【大牟田高等学校吹奏楽部 カラーガード】2022 スリークロス九州「君の一生と私たちの思い」Div.2 / CG / 1st Place,https://www.youtube.com/watch?v=zzmQ2jBj9a0,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,福岡女学院,福岡女学院,oqoci9l,2022-04-19,【福岡女学院】2022 スリークロス九州「アルデバラン～明日へのバトン～」Div.1 / CG / 1st Place,https://www.youtube.com/watch?v=QLGH6L6KsSk,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関東千葉｜千葉敬愛高校マーチングバンド Graceful Spirit（ゲストパフォーマンス）,千葉敬愛高等学校マーチングバンドGraceful Spirit,okwuub3,2022-04-19,2022 スリークロス関東千葉｜千葉敬愛高校マーチングバンド Graceful Spirit（ゲストパフォーマンス）,https://www.youtube.com/watch?v=5F3LmFNmzIs,マーチング祭,https://www.youtube.com/@marching-matsuri,
動画,スリークロスチーム,2022 スリークロス関東千葉｜井上 こすず「しわあわせ」（Div.3 / CG / 1st Place）,井上 こすず,o1nnz60x,2022-04-18,2022 スリークロス関東千葉｜井上 こすず「しわあわせ」（Div.3 / CG / 1st Place）,https://www.youtube.com/watch?v=vr7gdGX7RPE,マーチング祭,https://www.youtube.com/@marching-matsuri,
