種別,分類,動画での表示名,団体/チーム名,配信日,大会名,URL,動画配信元,動画配信元URL
動画,マーチング団体等,2024 横浜 ｜出場チーム紹介 YOKOHAMA ROBINS /創価ルネサンスバンガード,,2024-12-25,2024 横浜 ｜出場チーム紹介 YOKOHAMA ROBINS /創価ルネサンスバンガード,https://www.youtube.com/watch?v=w3i82eGQ_5U,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,2024 横浜 ｜出場チーム紹介 BAYWIND/太尾小,,2024-12-25,2024 横浜 ｜出場チーム紹介 BAYWIND/太尾小,https://www.youtube.com/watch?v=blvNeCqDIaQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,2024 横浜 ｜出場チーム紹介 allure / MARCHING BAND COURAGE,,2024-12-21,2024 横浜 ｜出場チーム紹介 allure / MARCHING BAND COURAGE,https://www.youtube.com/watch?v=5XZDYoutoH0,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,2024 横浜 ｜出場チーム紹介 GENESIS / THE FOCUS,,2024-12-20,2024 横浜 ｜出場チーム紹介 GENESIS / THE FOCUS,https://www.youtube.com/watch?v=mYN4CYstEmA,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Yokohama INSPIRES Alumni Drum&Bugle Corps,Yokohama INSPIRES Alumni Drum&Bugle Corps,2024-10-21,【Yokohama INSPIRES Alumni Drum&Bugle Corps】2024湘南藤沢OPEN｜Guest Drum Corps,https://www.youtube.com/watch?v=cElI9W89sDE,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立太尾小学校マーチングバンド,横浜市立太尾小学校マーチングバンド,2024-10-21,【横浜市立太尾小学校マーチングバンド】2024湘南藤沢OPEN｜Jr.MB / Fans Favorite,https://www.youtube.com/watch?v=xsA3hCYVTRU,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,allure,allure,2024-09-29,【allure】2024湘南藤沢OPEN｜Winners Show,https://www.youtube.com/watch?v=K_8QNn2B6eA,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南台高校吹奏楽部 White Shooting Stars,湘南台高校吹奏楽部 White Shooting Stars,2024-09-28,【湘南台高校吹奏楽部 White Shooting Stars】2024 湘南藤沢OPEN｜Winners Show,https://www.youtube.com/watch?v=l54RlXKi5gQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南藤沢,湘南藤沢,2024-09-27,【湘南藤沢】2024 MARCHING祭 ALL JAPAN CHAMPIONSHIPS湘南藤沢オープン,https://www.youtube.com/watch?v=uz1vEM19ov8,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2024 MIX3™️ / スリークロス 東北CS｜2024/4/21,2024 MIX3™️ / スリークロス 東北CS｜2024/4/21,2024-04-21,2024 MIX3™️ / スリークロス 東北CS｜2024/4/21,https://www.youtube.com/watch?v=MOULqZtViHQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,2024-04-16,2024 MIX3™️ / スリークロス 関東CS｜2024/4/14,https://www.youtube.com/watch?v=_-eTl4ATCns,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,2024-03-31,2024 MIX3™️ / スリークロス 山形OPEN｜2024/3/30,https://www.youtube.com/watch?v=6JSZmMiuooo,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,UNITY,UNITY,2024-03-03,【UNITY】2023スリークロス東北OPEN｜Div.2 / CG,https://www.youtube.com/watch?v=9SQX1tdmxp0,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Yokohama INSPIRES Alumni Drum&Bugle Corps,Yokohama INSPIRES Alumni Drum&Bugle Corps,2024-03-02,【Yokohama INSPIRES Alumni Drum&Bugle Corps】2023 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=dPdUnAnPTbU,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Yokohama INSPIRES Alumni Drum&Bugle Corps,Yokohama INSPIRES Alumni Drum&Bugle Corps,2024-02-23,【Yokohama INSPIRES Alumni Drum&Bugle Corps】2023 MARCHING祭  東海オープン｜Intermission performance,https://www.youtube.com/watch?v=PycGcBsoy78,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,吉祥院ザウルス,吉祥院ザウルス,2024-02-23,【吉祥院ザウルス】2023 MARCHING祭 東海オープン｜Winners Show (Multi Cam),https://www.youtube.com/watch?v=dTt-AT4Ud5I,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,after movie,,2024-02-08,【after movie】2024 ColorGuard Creative Camp,https://www.youtube.com/watch?v=82H7ijtY2eY,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,after movie,,2024-01-04,【after movie】2023 MARCHING祭 東海OPEN,https://www.youtube.com/watch?v=QXI66Oyxkk8,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,after movie,,2023-12-29,【after movie】2023 MARCHING祭 岐阜Show Case,https://www.youtube.com/watch?v=S7Bviy4vFnA,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,豊田市ジュニアマーチングバンド TOYOTA Illusion Magic,豊田市ジュニアマーチングバンド TOYOTA Illusion Magic,2023-12-29,【豊田市ジュニアマーチングバンド TOYOTA Illusion Magic】2023 MARCHING祭  東海オープン,https://www.youtube.com/watch?v=4Cy7rQfJcBs,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,東海,東海,2023-12-02,【東海】2023 MARCHING祭  東海オープン｜2023/11/25,https://www.youtube.com/watch?v=qNjWtHLhZtY,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南台高校吹奏楽部 White Shooting Stars,湘南台高校吹奏楽部 White Shooting Stars,2023-11-11,【湘南台高校吹奏楽部 White Shooting Stars】2023 湘南藤沢OPEN | Winners Show（multi cam）,https://www.youtube.com/watch?v=zJ2Pb_WQ7qQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,YOKOHAMA ROBINS,YOKOHAMA ROBINS,2023-11-11,【YOKOHAMA ROBINS 】2023 湘南藤沢OPEN| Winners Show（multi cam）,https://www.youtube.com/watch?v=Rvk2VSECJvc,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立本郷小学校マーチングバンド,横浜市立本郷小学校マーチングバンド,2023-11-10,【横浜市立本郷小学校マーチングバンド】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=pP4covVipWs,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立平安小学校マーチングバンド,横浜市立平安小学校マーチングバンド,2023-11-10,【横浜市立平安小学校マーチングバンド】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=hVEyiTmbYec,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市ジュニアマーチングバンドBayWind,横浜市ジュニアマーチングバンドBayWind,2023-11-10,【横浜市ジュニアマーチングバンドBayWind】2023 湘南藤沢OPEN ｜（multi cam）,https://www.youtube.com/watch?v=SztXRCrEE_M,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立下野庭小学校マーチングバンド,横浜市立下野庭小学校マーチングバンド,2023-11-10,【横浜市立下野庭小学校マーチングバンド】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=vQT6PqLpQsQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南ドルフィンズ・マーチングバンド,湘南ドルフィンズ・マーチングバンド,2023-11-10,【湘南ドルフィンズ・マーチングバンド】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=qfJF1rGwZcI,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立西谷中学校マーチングバンド部 Splash Hearts,横浜市立西谷中学校マーチングバンド部 Splash Hearts,2023-11-10,【横浜市立西谷中学校マーチングバンド部 Splash Hearts】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=ZXhVNa9_57I,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,鵠沼高校マーチングバンド部 AlbireoNova,鵠沼高校マーチングバンド部 AlbireoNova,2023-11-10,【鵠沼高校マーチングバンド部 AlbireoNova】2023 湘南藤沢OPEN ｜（multi cam）,https://www.youtube.com/watch?v=mQji9BbOGgc,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,The Infinity,The Infinity,2023-11-10,【The Infinity】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=DP_ZhrPH0B8,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,"綾北""Mercury winds""","綾北""Mercury winds""",2023-11-10,"【綾北""Mercury winds""】2023 湘南藤沢OPEN｜（multi cam）",https://www.youtube.com/watch?v=DdbZ_DPxsJs,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立三保小学校ハミングバード,横浜市立三保小学校ハミングバード,2023-11-09,【横浜市立三保小学校ハミングバード】2023 湘南藤沢OPEN｜（multi cam）,https://www.youtube.com/watch?v=4EIkq4u_lRE,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南台高校吹奏楽部 White Shooting Stars,湘南台高校吹奏楽部 White Shooting Stars,2023-09-29,【湘南台高校吹奏楽部 White Shooting Stars】2023 湘南藤沢OPEN / SHONAN FUJISAWA OPEN｜（multi cam）,https://www.youtube.com/watch?v=46pA3r9fc3o,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,YOKOHAMA ROBINS,YOKOHAMA ROBINS,2023-09-27,【YOKOHAMA ROBINS】2023 湘南藤沢OPEN / SHONAN FUJISAWA OPEN｜（multi cam）,https://www.youtube.com/watch?v=S2oiavIkSKE,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,REACT,REACT,2023-06-02,【REACT】2023スリークロス横須賀 ｜Div.2 / CG｜THE MOST ATTRACTIVE SHOW,https://www.youtube.com/watch?v=OBLWKw0SHos,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Splendore,Splendore,2023-05-21,【Splendore】2023スリークロス横須賀 ｜Div.2 / CG,https://www.youtube.com/watch?v=efHBnZzwHy0,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,allure,allure,2023-05-18,【allure】2023スリークロス横須賀 ｜Div.2 / Winds｜審査員特別賞,https://www.youtube.com/watch?v=8KMDhNI1OoQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,東北,東北,2023-05-08,【東北】2023スリークロス東北OPEN｜HighCam,https://www.youtube.com/watch?v=0eOCMUT6owc,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,井上 こすず,井上 こすず,2023-05-07,【井上 こすず】2023スリークロス東北OPEN｜井上 こすず｜Div.3 / CG｜WinnersShow,https://www.youtube.com/watch?v=YerBdkzH5-g,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,allure,allure,2023-05-05,【allure】2023スリークロス横須賀 ｜Div.2 / Winds【Multi Cam】,https://www.youtube.com/watch?v=sSz_IhcSIak,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,allure,allure,2023-05-05,【allure】2023スリークロス横須賀 ｜Div.2 / Winds【HighCam】,https://www.youtube.com/watch?v=UY5b-ASuZ3g,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Falcons☆,Falcons☆,2023-05-04,【Falcons☆】2023スリークロス関東CS｜｜Guest prformance,https://www.youtube.com/watch?v=HXpbSbPVY6I,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,浅見きずな・いくと,浅見きずな・いくと,2023-05-04,【浅見きずな・いくと】2023スリークロス関東CS｜Div.3 / CG,https://www.youtube.com/watch?v=l96vqx-XHoM,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Splendore,Splendore,2023-05-01,【Splendore】2023スリークロス関東CS｜Div.2 / CG,https://www.youtube.com/watch?v=SqXbyk4kSjA,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,allure,allure,2023-04-30,【allure】2023スリークロス関東CS｜Div.2 / Winds,https://www.youtube.com/watch?v=2l4bSFl3Dos,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,京都外大西高等学校吹奏楽部,京都外大西高等学校吹奏楽部,2023-04-29,【京都外大西高等学校吹奏楽部】スリークロス関西CS｜Div.2 / Winds,https://www.youtube.com/watch?v=LyJ3xUGhNL4,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,NARAGAKU Drumline,NARAGAKU Drumline,2023-04-24,【NARAGAKU Drumline】2023スリークロス関西CS｜Div.1 / D&P,https://www.youtube.com/watch?v=c3H-LZJxTCk,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,UNIÖN,UNIÖN,2023-04-22,【UNIÖN】2023スリークロス九州CS｜審査員特別賞,https://www.youtube.com/watch?v=pkN9fcl_cDQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,女武将,女武将,2023-04-21,【女武将】2023スリークロス関西CS｜Div.3 / CG,https://www.youtube.com/watch?v=REwwooudwkM,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Legend of ANGELS,Legend of ANGELS,2023-04-20,【Legend of ANGELS】2023スリークロス関西CS｜Div.2 / CG,https://www.youtube.com/watch?v=f8Cs0BRpT2g,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,NARAGAKU Marching Band,NARAGAKU Marching Band,2023-04-18,【NARAGAKU Marching Band】2023スリークロス関西CS｜ Guest performance,https://www.youtube.com/watch?v=jHKE44TOU8c,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Deep Kiss Percussion Ensemble,Deep Kiss Percussion Ensemble,2023-04-15,【Deep Kiss Percussion Ensemble】2023スリークロス関西CS｜THE MOST ATTRACTIVE SHOW｜Div.1 / D&P,https://www.youtube.com/watch?v=1PbaaoqIWkk,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Water Lily,Water Lily,2023-04-15,【Water Lily】2023スリークロス関西CS｜WinnersShow｜Div.1 / CG,https://www.youtube.com/watch?v=5IunAT8m4eg,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Novanicity,Novanicity,2023-04-12,【Novanicity】2023スリークロス関西CS｜審査員特別賞｜Div.1 / Winds,https://www.youtube.com/watch?v=yXCG5_ut7eg,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,after movie,,2023-04-04,【after movie】2023スリークロス九州CS｜after movie,https://www.youtube.com/watch?v=3FMBV0W0mB4,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,THE FOCUS,THE FOCUS,2023-04-04,【THE FOCUS】2023スリークロス東海CS｜Guest performance THE FOCUS,https://www.youtube.com/watch?v=PSKQidZ-Ti4,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,THE FOCUS CG,THE FOCUS CG,2023-04-04,【THE FOCUS CG】2023スリークロス東海CS｜THE FOCUS CG｜Div.2 / CG,https://www.youtube.com/watch?v=Q8hyUWSbWME,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,東海学院大学Jr.マーチングバンド TEAM SYU,東海学院大学Jr.マーチングバンド TEAM SYU,2023-04-04,【東海学院大学Jr.マーチングバンド TEAM SYU 】2023スリークロス東海CS｜Div.2 / CG,https://www.youtube.com/watch?v=h68LdmL1Y94,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,東海学院大学Jr.マーチングバンド Team KOBADAI,東海学院大学Jr.マーチングバンド Team KOBADAI,2023-04-04,【東海学院大学Jr.マーチングバンド Team KOBADAI 】2023スリークロス東海CS｜Div.2 / D&P,https://www.youtube.com/watch?v=dXwAOpgxGu4,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Imperial Sound Guard,Imperial Sound Guard,2023-04-02,【Imperial Sound Guard】2023スリークロス東海CS｜Div.3 Champion,https://www.youtube.com/watch?v=If5JeTFaxFM,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,Guard Team Bump,Guard Team Bump,2023-03-31,【Guard Team Bump】2023スリークロス東海CS「天使がくれた奇跡」THE MOST ATTRACTIVE SHOW / Div.2 Champion,https://www.youtube.com/watch?v=pim3WOA7gfQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,各務野さくらマーチングバンド カラーガード,各務野さくらマーチングバンド カラーガード,2023-03-30,【各務野さくらマーチングバンド カラーガード】2023スリークロス東海CS｜ □審査員特別賞｜Div.3 / CG,https://www.youtube.com/watch?v=f0MhfyLmQvM,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,［ GLUON Vlog 2 × XCT™️ ］,,2023-01-28,［ GLUON Vlog 2 × XCT™️ ］,https://www.youtube.com/watch?v=LOhOwJRIO3k,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,2022 MARCHING祭 東海オープン｜after movie,,2022-12-30,2022 MARCHING祭 東海オープン｜after movie,https://www.youtube.com/watch?v=cVuXSuYpbDk,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,GENESIS,GENESIS,2022-12-28,【GENESIS】2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=8nV6p8Mtykg,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,THE FOCUS,THE FOCUS,2022-12-26,"【THE FOCUS】 ""Winners Show""｜2022 MARCHING祭 東海オープン",https://www.youtube.com/watch?v=OzYnRJLahA0,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,DER GLANZ｜2022 MARCHING祭 東海オープン,DER GLANZ,2022-12-26,DER GLANZ｜2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=oIfGcKnOerI,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,東海学院大学Jr マーチングバンド｜2022 MARCHING祭 東海オープン,東海学院大学Jr マーチングバンド,2022-12-25,東海学院大学Jr マーチングバンド｜2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=zCOkIP-m8oI,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,つつじが丘ジュニアマーチングバンド,つつじが丘ジュニアマーチングバンド,2022-12-23,【つつじが丘ジュニアマーチングバンド】2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=4ge-LMWpdww,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,磐田Jr.マーチングバンド Blue Fairies｜2022 MARCHING祭 東海オープン,磐田Jr.マーチングバンド Blue Fairies,2022-12-22,磐田Jr.マーチングバンド Blue Fairies｜2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=8Yb2iu9pc_M,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,袋井南マーチングバンド South Winds,袋井南マーチングバンド South Winds,2022-12-21,【袋井南マーチングバンド South Winds】2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=FMilCUtj1ns,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,各務野さくらマーチングバンド,各務野さくらマーチングバンド,2022-12-19,【各務野さくらマーチングバンド】2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=GwEPy9wPEuM,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,"THE FOCUS ""Encore""｜2022 MARCHING祭 東海オープン",THE FOCUS,2022-12-19,"THE FOCUS ""Encore""｜2022 MARCHING祭 東海オープン",https://www.youtube.com/watch?v=nZDknUcb1R0,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,白水保育園マーチングバンドブルーエンゼルス,白水保育園マーチングバンドブルーエンゼルス,2022-12-18,【白水保育園マーチングバンドブルーエンゼルス】2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=ibGRxgFwMyI,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,"吉祥院ザウルス ""Winners Show""｜2022 MARCHING祭 東海オープン",吉祥院ザウルス,2022-12-18,"吉祥院ザウルス ""Winners Show""｜2022 MARCHING祭 東海オープン",https://www.youtube.com/watch?v=1lSPvI6_SuY,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Imperial Sound Drum & Bugle Corps｜2022 MARCHING祭 東海オープン,Imperial Sound Drum & Bugle Corps,2022-12-17,Imperial Sound Drum & Bugle Corps｜2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=92BBcrVznf8,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Tokyo Phoenix Drum&Bugle Corps,Tokyo Phoenix Drum&Bugle Corps,2022-12-15,【Tokyo Phoenix Drum&Bugle Corps】2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=IzyrfgS4YKQ,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Bluujua｜2022 MARCHING祭 東海オープン,Bluujua,2022-12-14,Bluujua｜2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=PuN6GhBFICA,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,Legend of ANGELS｜2022 MARCHING祭 東海オープン,Legend of ANGELS,2022-12-13,Legend of ANGELS｜2022 MARCHING祭 東海オープン,https://www.youtube.com/watch?v=ReWHETOryG8,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,2022 奈良学園大学マーチングバンド関西大会　2022/10/30｜NARAGAKU MB / Semi Final,,2022-12-02,2022 奈良学園大学マーチングバンド関西大会　2022/10/30｜NARAGAKU MB / Semi Final,https://www.youtube.com/watch?v=p8cTWNKGdug,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,2022 奈良学園大学マーチングバンド 公開リハーサル 2022/10/23｜NARAGAKU MB Open Rehearsal in WAKAYAMA,,2022-12-02,2022 奈良学園大学マーチングバンド 公開リハーサル 2022/10/23｜NARAGAKU MB Open Rehearsal in WAKAYAMA,https://www.youtube.com/watch?v=U9CyqUxUofs,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,関東学院マーチングバンド,関東学院マーチングバンド,2022-10-14,【関東学院マーチングバンド】2022MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=dqO2Dd5u-YU,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,千葉敬愛高校マーチングバンド Graceful Spirit,千葉敬愛高校マーチングバンド Graceful Spirit,2022-10-12,【千葉敬愛高校マーチングバンド Graceful Spirit】2022MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=XxyjWeVmADU,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,鵠沼高校マーチングバンド部 AlbireoNova｜2022MARCHING祭  湘南藤沢オープン,鵠沼高校マーチングバンド部 AlbireoNova,2022-10-11,鵠沼高校マーチングバンド部 AlbireoNova｜2022MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=UI6IzoTeeLk,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,[Winners Show] THE FOCUS｜2022MARCHING祭  湘南藤沢オープン,THE FOCUS,2022-10-08,[Winners Show] THE FOCUS｜2022MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=avDZ8c2lons,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,"綾北""Mercury winds""｜2022MARCHING祭  湘南藤沢オープン","綾北""Mercury winds""",2022-10-08,"綾北""Mercury winds""｜2022MARCHING祭  湘南藤沢オープン",https://www.youtube.com/watch?v=iWVEjFEHu94,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,横浜市立西谷中学校マーチングバンド部 Splash Hearts,横浜市立西谷中学校マーチングバンド部 Splash Hearts,2022-10-08,【横浜市立西谷中学校マーチングバンド部 Splash Hearts】2022MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=mCRdO29zb40,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南台高校吹奏楽部 White Shooting Stars,湘南台高校吹奏楽部 White Shooting Stars,2022-10-05,【湘南台高校吹奏楽部 White Shooting Stars】Winners Show ｜2022MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=cMbJVocOQ2Q,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,湘南ドルフィンズ・マーチングバンド,湘南ドルフィンズ・マーチングバンド,2022-10-04,【湘南ドルフィンズ・マーチングバンド】2022 MARCHING祭  湘南藤沢オープン,https://www.youtube.com/watch?v=-ArKuI4IDG4,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,after movie,,2022-10-02,【after movie】2022マーチング祭 湘南藤沢オープン,https://www.youtube.com/watch?v=1h_7_DC-kt0,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,マーチング団体等,GLUON Vlog.1 × XCT™️,,2022-07-22,GLUON Vlog.1 × XCT™️,https://www.youtube.com/watch?v=hHpFvJk9rmk,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,音声カット,忘羨（ワン シエン）,2022-05-21,2022スリークロス横浜 FINAL｜ワン シエン【音声カット】,https://www.youtube.com/watch?v=U7VpuNRHV_U,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜R0x!e,R0x!e,2022-05-21,2022スリークロス横浜 FINAL｜R0x!e,https://www.youtube.com/watch?v=6v0wjF1LbTk,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜小林 瑞季,小林 瑞季,2022-05-21,2022スリークロス横浜 FINAL｜小林 瑞季,https://www.youtube.com/watch?v=wTXVId1nJEc,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜橋本 希愛,橋本 希愛,2022-05-21,2022スリークロス横浜 FINAL｜橋本 希愛,https://www.youtube.com/watch?v=0RZDfEC5gTo,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team カラーガード,TMB team カラーガード,2022-05-21,2022スリークロス横浜 FINAL｜TMB team カラーガード,https://www.youtube.com/watch?v=GxGK4nvMLJg,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team 愛が生まれたにちようび,TMB team 愛が生まれたにちようび,2022-05-21,2022スリークロス横浜 FINAL｜TMB team 愛が生まれたにちようび,https://www.youtube.com/watch?v=AJLaHWhe84Y,マーチング祭,https://www.youtube.com/@marching-matsuri
動画,スリークロスチーム,2022スリークロス横浜 FINAL｜TMB team 白谷一家,TMB team 白谷一家,2022-05-21,2022スリークロス横浜 FINAL｜TMB team 白谷一家,https://www.youtube.com/watch?v=Xje7Ear4v2s,マーチング祭,https://www.youtube.com/@marching-matsuri
